FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27388,0,5,0,0,0,0,0,2.4,0,-4,0,10,4,0,0,0,0,0,1,0,0,0.2,11301,0,0,0,0,320,0,0,0,49,Liverpool,,,,,2016,37,Y16W37
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31594,0,0,0,0,0,0,0,0.9,0,-4,0,4,4,0,0,0,0,0,0,0,0,0.2,10034,0,0,0,0,43,0,0,0,11,Liverpool,,,,,2016,37,Y16W37
Allan-Romeo,Nyom,DEF,WBA,4400000,1,74,2.3,5.22727272727273e-07,1.6818181818181798e-05,0,109663,8,39,0,0,0,0,0,16.8,0,-1,0,74,1,0,0,0,6,0,5,0,2,1.3,124417,0,275,0,1,2638,0,0,0,419,Swansea,,,,,2016,37,Y16W37
Pedro,Obiang,MID,WHU,4300000,0,55,2.5,5.81395348837209e-07,1.27906976744186e-05,0,47110,7,32,0,0,0,1,0,12.8,0,-2,0,55,2,0,0,0,6,0,4,0,2,0.3,45243,0,163,0,1,1763,0,0,0,331,Burnley,,,,,2016,37,Y16W37
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,471,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,419,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Angelo,Ogbonna,DEF,WHU,4700000,2,45,2.3,4.8936170212766e-07,9.57446808510638e-06,0,49835,2,31,0,0,0,0,0,9.6,0,-3,0,45,3,0,0,0,2,0,4,0,0,0.7,20365,0,284,0,0,1755,0,0,0,322,Burnley,,,,,2016,37,Y16W37
Kieran,O'Hara,GLK,MUN,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,2016,37,Y16W37
Stefano,Okaka,FWD,WAT,5100000,2,43,0.387387387387387,7.59583112524289e-08,8.431372549019611e-06,0,25623,5,23,0,0,0,4,0,8.4,0,-4,0,43,4,0,0,0,3,0,2,0,0,0.1,29003,0,0,0,1,959,0,0,0,157,Man City,,,,,2016,37,Y16W37
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,11094,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1488,0,84,0,0,0,0,0,0,0,Leicester,,,,,2016,37,Y16W37
Shinji,Okazaki,FWD,LEI,5600000,0,63,2.1,3.75e-07,1.125e-05,0,145564,1,26,0,0,0,3,0,11.3,0,-4,0,63,4,0,0,0,3,0,7,0,1,1.6,106927,0,320,0,0,1565,0,0,0,220,Bournemouth,,,,,2016,37,Y16W37
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1746,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,2855,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,351,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,480,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Jonas,Olsson,DEF,WBA,4200000,0,8,1.1,2.61904761904762e-07,1.9047619047619e-06,0,36703,3,13,0,0,0,0,0,1.9,0,-3,0,8,3,0,0,0,0,0,1,0,0,0.5,16716,0,261,0,0,590,0,0,0,60,Swansea,,,,,2016,37,Y16W37
Martin,Olsson,DEF,SWA,4100000,2,52,0.468468468468469,1.1426060206547999e-07,1.26829268292683e-05,0,42344,2,18,0,0,0,2,0,12.7,0,-4,0,52,4,0,0,0,3,0,4,0,0,0.8,77636,0,0,0,1,1252,0,0,0,234,West Brom,,,,,2016,37,Y16W37
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1771,0,4,0,0,0,0,0,0.7,0,-2,0,3,2,0,0,0,0,0,0,0,0,0.0,1623,0,0,0,0,85,0,0,0,16,West Ham,,,,,2016,37,Y16W37
Joshua,Onomah,MID,TOT,4200000,0,5,0.0450450450450451,1.07250107250107e-08,1.19047619047619e-06,0,4644,0,0,0,0,0,0,0,1.2,0,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,4228,0,17,0,0,22,0,0,0,17,Hull City,,,,,2016,37,Y16W37
Divock,Origi,FWD,LIV,6000000,1,96,2.8,4.66666666666667e-07,1.6e-05,0,881082,0,18,0,0,0,7,0,16.0,0,-10,0,96,10,0,0,0,8,0,7,0,4,5.5,862580,0,200,0,1,1469,0,0,0,297,Middlesbrough,,,,,2016,37,Y16W37
,Oriol Romeu,MID,SOU,4400000,2,80,2.3,5.22727272727273e-07,1.81818181818182e-05,0,45249,11,42,0,0,0,1,0,18.2,0,-1,0,80,1,0,0,0,4,0,13,0,0,0.8,67943,0,239,0,0,3071,0,0,0,566,Stoke,,,,,2016,37,Y16W37
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65676,1,6,0,0,0,0,0,2.4,0,-4,0,17,4,0,0,0,0,0,1,0,1,0.5,23235,0,321,0,0,455,0,0,0,104,Sunderland,,,,,2016,37,Y16W37
John,O'Shea,DEF,SUN,4400000,0,47,1.7,3.8636363636363604e-07,1.06818181818182e-05,0,21686,5,42,0,0,0,0,0,10.7,0,-1,0,47,1,0,0,0,3,0,3,0,1,0.4,8601,0,193,0,0,2158,0,0,0,335,Chelsea,,,,,2016,37,Y16W37
David,Ospina,GLK,ARS,4700000,0,2,0.018018018018018004,3.83362085489745e-09,4.25531914893617e-07,0,7905,0,4,0,4,0,0,0,0.4,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,3433,0,56,0,0,143,0,0,0,18,Everton,,,,,2016,37,Y16W37
Nicolas,Otamendi,DEF,MCI,5900000,6,100,3.3,5.59322033898305e-07,1.69491525423729e-05,0,133996,9,28,0,0,0,1,0,16.9,0,-1,0,100,1,0,0,0,10,0,9,0,2,3.2,106365,0,353,0,2,2592,0,0,0,640,Watford,,,,,2016,37,Y16W37
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,819,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,515,0,0,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
Bryan,Oviedo,MID,SUN,4200000,2,29,0.26126126126126104,6.22050622050622e-08,6.904761904761902e-06,0,14458,4,26,0,0,0,0,0,6.9,0,-3,0,29,3,0,0,0,0,0,3,0,0,0.1,12349,0,130,0,0,1323,0,0,0,223,Chelsea,,,,,2016,37,Y16W37
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19991,0,0,0,0,0,0,0,0.0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2706,0,28,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
Mesut,Ozil,MID,ARS,9500000,5,167,5.1,5.368421052631578e-07,1.75789473684211e-05,0,629467,2,30,0,0,0,8,0,17.6,0,0,0,167,0,0,0,0,19,0,12,0,11,7.5,647540,0,783,0,3,2841,0,0,0,729,Everton,,,,,2016,37,Y16W37
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2115,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2796,0,0,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.018018018018018004,4.2900042900042895e-09,4.76190476190476e-07,0,15563,0,4,0,6,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.4,2854,0,146,0,0,83,0,0,0,20,Man City,,,,,2016,37,Y16W37
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,459237,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,14475,0,88,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
,Pau Lopez,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,628,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,644,0,0,0,0,0,0,0,0,0,Hull City,,,,,2016,37,Y16W37
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,978867,2,28,0,0,0,2,0,9.0,0,-5,0,81,5,0,0,0,10,0,4,0,8,6.2,248703,0,701,0,1,1513,0,0,0,347,Burnley,,,,,2016,37,Y16W37
,Pedro,MID,CHE,6800000,10,162,1.45945945945946,2.146263910969789e-07,2.38235294117647e-05,0,798858,6,15,0,0,0,9,0,23.8,0,-7,0,162,7,0,0,0,18,0,15,0,10,8.5,1120602,0,399,0,5,2140,0,0,0,580,Sunderland,,,,,2016,37,Y16W37
Matthew,Pennington,DEF,EVE,3900000,0,9,0.0810810810810811,2.07900207900208e-08,2.3076923076923098e-06,0,31901,0,6,0,0,0,1,0,2.3,0,-1,0,9,1,0,0,0,0,0,0,0,0,0.9,51556,0,53,0,0,180,0,0,0,37,Arsenal,,,,,2016,37,Y16W37
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2871,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,761,0,12,0,0,0,0,0,0,0,Crystal Palace,,,,,2016,37,Y16W37
Dion,Pereira,MID,WAT,4500000,1,2,0.018018018018018004,4.004004004004e-09,4.44444444444444e-07,0,85,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,153,0,0,0,0,25,0,0,0,6,Man City,,,,,2016,37,Y16W37
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62389,2,17,0,0,0,2,0,7.4,0,-2,0,43,2,0,0,0,2,0,3,0,3,0.2,63393,0,0,0,0,1036,0,0,1,186,Man City,,,,,2016,37,Y16W37
Lucas,Perez,FWD,ARS,7800000,0,20,0.18018018018018,2.31000231000231e-08,2.56410256410256e-06,0,42454,0,2,0,0,0,1,0,2.6,0,-7,0,20,7,0,0,0,0,0,1,0,1,0.1,41861,0,0,0,0,272,0,0,0,83,Everton,,,,,2016,37,Y16W37
Matt,Phillips,MID,WBA,5300000,0,115,4.3,8.11320754716981e-07,2.16981132075472e-05,0,1104770,2,28,0,0,0,4,0,21.7,0,-2,0,115,2,0,0,0,12,0,6,0,9,4.0,1218528,0,0,0,2,2181,0,0,0,357,Swansea,,,,,2016,37,Y16W37
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,548,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,746,0,0,0,0,0,0,0,0,0,Man Utd,,,,,2016,37,Y16W37
Jordan,Pickford,GLK,SUN,4200000,1,102,3.5,8.33333333333333e-07,2.42857142857143e-05,0,454041,0,50,0,135,0,0,0,24.3,0,2,0,102,-2,0,0,0,9,0,4,0,0,11.0,563596,0,18,0,3,2610,0,0,0,608,Chelsea,,,,,2016,37,Y16W37
Jeremy,Pied,DEF,SOU,4700000,1,5,0.0450450450450451,9.584052137243628e-09,1.0638297872340401e-06,0,2815,0,1,0,0,0,0,0,1.1,0,-3,0,5,3,0,0,0,0,0,0,0,0,0.0,353,0,0,0,0,129,0,0,0,24,Stoke,,,,,2016,37,Y16W37
Steven,Pienaar,MID,SUN,4800000,0,15,0.135135135135135,2.8153153153153198e-08,3.125e-06,0,1079,5,13,0,0,0,0,0,3.1,0,-2,0,15,2,0,0,0,0,0,2,0,0,0.0,972,0,0,0,0,802,0,0,1,77,Chelsea,,,,,2016,37,Y16W37
Erik,Pieters,DEF,STK,4600000,6,103,2.9,6.30434782608696e-07,2.2391304347826105e-05,0,389505,5,50,0,0,0,0,0,22.4,0,1,0,103,-1,0,0,0,9,0,10,0,2,6.7,477400,0,388,0,1,3151,0,0,0,614,Southampton,,,,,2016,37,Y16W37
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1396,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1795,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19290,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1964,0,16,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Paul,Pogba,MID,MUN,8200000,12,115,3.8,4.6341463414634106e-07,1.4024390243902402e-05,0,867047,7,21,0,0,0,5,0,14.0,0,-3,0,115,3,0,0,0,14,0,13,0,4,7.3,654531,0,0,0,2,2608,0,0,0,512,Crystal Palace,,,,,2016,37,Y16W37
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,55313,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,2.5,64676,0,0,0,0,0,0,0,0,0,West Ham,,,,,2016,37,Y16W37
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,233,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80,0,-4,0,0,0,0,0,0,0,Hull City,,,,,2016,37,Y16W37
Sebastian,Prodl,DEF,WAT,4300000,0,67,2.0,4.65116279069767e-07,1.5581395348837196e-05,0,95009,10,49,0,0,0,1,0,15.6,0,-2,0,67,2,0,0,0,3,0,5,0,2,0.8,115809,0,181,0,1,2770,0,0,1,441,Man City,,,,,2016,37,Y16W37
Marc,Pugh,MID,BOU,4600000,2,64,0.576576576576577,1.25342734038386e-07,1.39130434782609e-05,0,13978,1,24,0,0,0,2,0,13.9,0,-4,0,64,4,0,0,0,6,0,5,0,3,0.4,27133,0,245,0,2,1329,0,0,0,224,Leicester,,,,,2016,37,Y16W37
Jason,Puncheon,MID,CRY,5100000,2,92,2.6,5.098039215686279e-07,1.80392156862745e-05,0,104511,9,53,0,0,0,0,0,18.0,0,-4,0,92,4,0,0,0,6,0,7,0,6,0.7,82519,0,381,0,0,3093,0,0,0,500,Man Utd,,,,,2016,37,Y16W37
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,206,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,299,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
Gaston,Ramirez,MID,MID,5200000,0,59,0.531531531531532,1.0221760221760199e-07,1.13461538461538e-05,0,111019,8,22,0,0,0,2,0,11.3,0,-3,0,59,3,0,0,0,6,0,6,0,3,0.5,79693,0,0,0,0,1539,0,0,1,244,Liverpool,,,,,2016,37,Y16W37
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Leicester,,,,,2016,37,Y16W37
Aaron,Ramsey,MID,ARS,7600000,10,56,0.504504504504505,6.638217164532959e-08,7.3684210526315784e-06,0,154794,3,20,0,0,0,1,0,7.4,0,-4,0,56,4,0,0,0,3,0,4,0,4,1.1,27952,0,558,0,0,1236,0,0,0,240,Everton,,,,,2016,37,Y16W37
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,67705,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.7,93659,0,30,0,0,0,0,0,0,0,Middlesbrough,,,,,2016,37,Y16W37
Darren,Randolph,GLK,WHU,4400000,0,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,66629,1,39,0,64,0,0,0,15.7,0,-1,0,69,1,0,0,0,5,0,4,0,0,1.3,87599,0,56,1,1,1980,0,0,0,370,Burnley,,,,,2016,37,Y16W37
Angel,Rangel,DEF,SWA,4100000,0,26,0.234234234234234,5.713030103274009e-08,6.34146341463415e-06,0,15697,1,24,0,0,0,1,0,6.3,0,-4,0,26,4,0,0,0,1,0,1,0,0,0.2,6830,0,194,0,0,831,0,0,0,190,West Brom,,,,,2016,37,Y16W37
Andrea,Ranocchia,DEF,HUL,4500000,-1,55,0.495495495495495,1.1011011011011e-07,1.22222222222222e-05,0,33709,2,31,0,0,0,2,0,12.2,0,0,0,55,0,0,0,0,9,0,3,0,2,1.3,86744,0,0,0,2,1330,0,0,0,299,Tottenham,,,,,2016,37,Y16W37
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14527,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2145,0,3,0,0,0,0,0,0,0,Leicester,,,,,2016,37,Y16W37
Marcus,Rashford,FWD,MUN,6400000,0,76,2.4,3.75e-07,1.1875e-05,0,915212,3,15,0,0,0,5,0,11.9,0,-6,0,76,6,0,0,0,2,0,7,0,3,10.6,1112776,0,237,0,0,1712,0,0,0,287,Crystal Palace,,,,,2016,37,Y16W37
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2381,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,507,0,0,0,0,0,0,0,0,0,Liverpool,,,,,2016,37,Y16W37
Nathan,Redmond,MID,SOU,5900000,2,126,3.4,5.76271186440678e-07,2.13559322033898e-05,0,757432,2,40,0,0,0,7,0,21.4,0,-1,0,126,1,0,0,0,13,0,12,0,1,7.4,776141,0,379,0,1,2898,0,0,1,483,Stoke,,,,,2016,37,Y16W37
Harrison,Reed,MID,SOU,4300000,0,3,0.027027027027027,6.2853551225644295e-09,6.976744186046509e-07,0,3073,0,1,0,0,0,0,0,0.7,0,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2088,0,1,0,0,64,0,0,0,16,Stoke,,,,,2016,37,Y16W37
Winston,Reid,DEF,WHU,4900000,0,102,3.4,6.93877551020408e-07,2.08163265306122e-05,0,290254,8,48,0,0,0,2,0,20.8,0,-1,0,102,1,0,0,0,16,0,9,0,3,2.4,282720,0,294,0,2,2587,0,0,1,622,Burnley,,,,,2016,37,Y16W37
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,252,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305,0,0,0,0,0,0,0,0,0,Everton,,,,,2016,37,Y16W37
Loic,Remy,FWD,CRY,6200000,0,6,0.0540540540540541,8.718395815170009e-09,9.677419354838708e-07,0,25537,0,3,0,0,0,0,0,1.0,0,-3,0,6,3,0,0,0,0,0,1,0,0,0.2,18409,0,62,0,0,134,0,0,0,17,Man Utd,,,,,2016,37,Y16W37
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39226,0,2,0,0,0,0,0,1.5,0,-6,0,8,6,0,0,0,0,0,0,0,0,0.2,3459,0,0,0,0,211,0,0,0,21,Liverpool,,,,,2016,37,Y16W37
Declan,Rice,MID,WHU,4500000,1,1,0.009009009009009007,2.002002002002e-09,2.22222222222222e-07,0,435,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,765,0,0,0,0,1,0,0,0,3,Burnley,,,,,2016,37,Y16W37
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,137,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379,0,0,0,0,0,0,0,0,0,West Brom,,,,,2016,37,Y16W37
Andrew,Robertson,DEF,HUL,4400000,0,73,2.2,5e-07,1.65909090909091e-05,0,111193,5,59,0,0,0,1,0,16.6,0,-1,0,73,1,0,0,0,4,0,5,0,2,1.9,142349,0,0,0,0,2736,0,0,0,488,Tottenham,,,,,2016,37,Y16W37
Paul,Robinson,GLK,BUR,4000000,0,5,0.0450450450450451,1.12612612612613e-08,1.25e-06,0,69248,0,7,0,10,0,0,0,1.3,0,0,0,5,0,0,0,0,0,0,0,0,0,2.3,45869,0,0,0,0,270,0,0,0,45,West Ham,,,,,2016,37,Y16W37
Joel,Robles,GLK,EVE,4700000,3,89,4.5,9.57446808510638e-07,1.8936170212766e-05,0,53030,2,20,0,54,0,0,0,18.9,0,-3,0,89,3,0,0,0,5,0,10,0,1,0.9,76627,0,110,0,1,1737,0,0,0,407,Arsenal,,,,,2016,37,Y16W37
Hal,Robson-Kanu,FWD,WBA,5000000,1,52,1.8,3.6e-07,1.04e-05,0,43957,3,13,0,0,0,3,0,10.4,0,0,0,52,0,0,0,0,3,0,1,0,2,0.3,51907,0,0,0,0,701,0,0,0,144,Swansea,,,,,2016,37,Y16W37
Jay,Rodriguez,MID,SOU,5900000,0,73,0.6576576576576579,1.1146739960299301e-07,1.23728813559322e-05,0,64349,0,15,0,0,0,5,0,12.4,0,-6,0,73,6,0,0,0,8,0,3,0,2,0.3,56513,0,56,0,1,893,0,0,0,170,Stoke,,,,,2016,37,Y16W37
Jack,Rodwell,MID,SUN,4300000,2,38,1.9,4.4186046511627905e-07,8.83720930232558e-06,0,88192,4,32,0,0,0,0,0,8.8,0,-2,0,38,2,0,0,0,1,0,2,0,1,0.6,69622,0,112,0,0,1492,0,0,0,200,Chelsea,,,,,2016,37,Y16W37
Marcos,Rojo,DEF,MUN,5200000,0,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,110026,5,13,0,0,0,1,0,14.8,0,-3,0,77,3,0,0,0,7,0,8,0,0,0.7,103924,0,192,0,0,1663,0,0,0,394,Crystal Palace,,,,,2016,37,Y16W37
Sergio,Romero,GLK,MUN,4700000,0,23,0.207207207207207,4.40866398313207e-08,4.8936170212766e-06,0,4728,0,0,0,10,0,0,0,4.9,0,-3,0,23,3,0,0,0,3,0,2,0,0,0.2,5196,0,40,1,1,180,0,0,0,80,Crystal Palace,,,,,2016,37,Y16W37
Salomon,Rondon,FWD,WBA,6300000,2,118,3.1,4.92063492063492e-07,1.87301587301587e-05,0,885826,2,44,0,0,0,8,0,18.7,0,-2,0,118,2,0,0,0,10,0,6,0,3,4.2,927540,0,354,0,1,2892,0,0,0,287,Swansea,,,,,2016,37,Y16W37
Wayne,Rooney,FWD,MUN,8600000,2,76,0.684684684684685,7.96144982191494e-08,8.83720930232558e-06,0,286114,8,16,0,0,0,5,0,8.8,0,-4,0,76,4,0,0,0,9,0,6,0,5,2.4,159995,0,509,0,0,1540,0,0,0,322,Crystal Palace,,,,,2016,37,Y16W37
Danny,Rose,DEF,TOT,5800000,0,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,551919,8,11,0,0,0,2,0,14.5,0,-2,0,84,2,0,0,0,6,0,8,0,3,4.3,389382,0,346,0,2,1530,0,0,0,357,Hull City,,,,,2016,37,Y16W37
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5683,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9725,0,0,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Wayne,Routledge,MID,SWA,4500000,0,74,2.7,6e-07,1.64444444444444e-05,0,60527,1,42,0,0,0,3,0,16.4,0,-5,0,74,5,0,0,0,2,0,5,0,2,0.3,48106,0,269,0,0,1917,0,0,0,228,West Brom,,,,,2016,37,Y16W37
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,500,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,999,0,0,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
